RespondentID,Study,Age,Sex,EBRIQ01,EBRIQ02,EBRIQ03,EBRIQ04,EBRIQ05,EBRIQ06,EBRIQ07,SUIS01,SUIS02,SUIS03,SUIS04,SUIS05,SUIS06,SUIS07,SUIS08,SUIS09,SUIS10,SUIS11,SUIS12,PSIQ01,PSIQ02,PSIQ03,PSIQ04,PSIQ05,PSIQ06,PSIQ07,PSIQ08,PSIQ09,PSIQ10,PSIQ11,PSIQ12,PSIQ13,PSIQ14,PSIQ15,PSIQ16,PSIQ17,PSIQ18,PSIQ19,PSIQ20,PSIQ21,PSIQ22,PSIQ23,PSIQ24,PSIQ25,PSIQ26,PSIQ27,PSIQ28,PSIQ29,PSIQ30,PSIQ31,PSIQ32,PSIQ33,PSIQ34,PSIQ35
1286399617,1,18.8,Male,2,2,3,3,2,3,3,4,2,2,5,4,2,3,4,4,4,3,4,10,4,8,9,8,6,8,5,6,5,6,4,7,7,5,5,8,8,9,5,7,8,8,8,9,7,7,8,7,8,10,9,9,8,8
1301677780,1,18.6,Female,1,2,4,3,3,4,3,4,3,4,4,5,3,2,4,3,5,4,4,8,6,8,8,7,8,8,6,6,5,5,4,8,8,8,3,4,4,5,4,7,6,6,5,4,6,8,4,6,6,7,9,7,8,5
1285960088,1,22.2,Male,1,1,2,1,1,1,1,2,4,4,4,5,1,3,4,4,5,5,5,11,11,11,11,11,11,11,11,11,11,8,8,8,7,7,5,8,10,10,7,9,8,8,9,7,10,10,8,7,9,10,10,8,10,8
1294063239,1,19.5,Female,1,1,1,2,1,1,1,2,3,4,5,2,2,3,4,4,4,2,3,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,8,11,9,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,3,11
1300354241,1,56.6,Female,1,2,2,3,2,2,2,3,4,4,2,4,2,4,1,1,3,4,4,9,8,5,11,8,9,6,6,8,7,4,4,7,7,5,5,9,7,7,7,7,5,7,7,7,9,6,9,8,9,7,9,5,5,8
1307213676,1,31.6,Male,2,2,2,1,2,2,2,2,2,4,4,4,3,5,4,4,4,4,4,9,9,9,9,9,7,10,10,8,3,9,9,9,7,8,4,9,9,9,9,9,9,11,9,9,5,7,9,9,9,8,9,6,10,9
1301870129,1,57.4,Female,3,1,4,4,3,4,3,3,1,4,2,4,1,5,5,4,4,3,5,8,9,10,10,10,10,9,9,10,9,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,8,8,7,9,8,5,7,5,5
1312649916,1,23.8,Female,2,2,4,3,1,3,2,2,2,1,4,3,1,1,3,1,2,3,3,8,9,6,9,7,7,6,9,7,5,5,7,6,7,5,9,9,8,10,8,4,6,7,4,7,7,8,6,5,7,7,4,3,7,6
1302531368,1,34.5,Female,1,1,4,3,2,3,2,5,1,5,3,5,2,4,4,3,5,5,3,9,9,6,10,9,5,7,6,6,7,8,6,3,7,8,8,9,9,6,9,9,8,9,8,8,8,6,5,5,8,7,8,8,5,4
1300530382,1,44,Female,3,2,4,4,2,3,2,4,3,4,4,4,2,4,4,4,4,5,4,10,8,8,5,9,9,9,9,6,6,7,8,9,9,10,6,10,9,7,5,9,9,5,8,7,10,8,5,7,9,10,9,10,11,9
1286942217,1,22.4,Female,1,1,1,2,1,1,1,4,3,4,5,5,2,4,5,2,4,5,3,10,9,7,11,9,9,10,7,11,6,7,5,6,6,7,7,9,6,8,8,10,9,11,10,10,11,9,9,10,10,8,8,8,7,7
1302467496,1,24.1,Female,4,3,3,2,3,2,3,5,3,5,5,1,1,3,1,5,1,5,5,7,8,9,8,9,8,6,8,9,9,8,4,9,9,9,5,7,7,6,5,10,10,10,9,8,10,10,10,10,10,10,10,11,9,9
1298717626,1,19,Female,2,2,2,3,2,2,3,2,3,2,4,5,3,5,5,4,5,5,5,11,10,10,11,10,11,11,11,11,11,8,8,9,9,8,7,7,9,8,9,7,8,9,8,6,7,6,6,7,7,8,6,8,10,7
1286445487,1,19,Female,3,2,4,3,3,3,4,3,1,5,5,5,1,2,1,1,1,1,3,11,8,8,11,7,10,6,7,8,7,7,8,7,8,6,6,6,5,6,5,5,5,5,6,6,9,7,8,8,6,10,7,7,10,8
1300305449,1,50.9,Female,1,2,4,4,1,3,2,5,2,5,5,4,2,5,4,4,3,1,5,10,10,9,10,9,10,8,9,7,8,4,5,5,6,6,8,8,7,7,8,8,8,8,8,8,9,8,7,9,8,9,10,9,9,3
1316138680,1,19.4,Female,2,2,2,4,2,2,2,4,5,5,5,4,2,1,2,4,4,3,4,10,8,8,11,8,7,8,8,6,6,5,5,6,7,4,3,6,7,6,6,5,5,7,5,8,7,6,4,5,4,7,7,6,8,5
1294098942,1,20.2,Female,1,1,2,3,2,2,3,2,1,5,4,5,1,5,4,4,5,5,5,11,11,11,11,11,11,11,8,11,11,8,6,9,10,9,4,8,7,8,8,11,11,11,11,11,10,8,10,9,11,9,9,9,9,9
1294016623,1,20,Female,2,2,4,4,2,3,2,3,2,4,4,3,3,4,4,4,4,4,4,9,6,9,10,8,9,8,6,9,7,4,3,7,6,6,4,8,9,8,8,9,9,9,7,7,8,8,8,7,8,8,7,6,11,6
1311598721,1,45.1,Female,2,2,4,3,2,3,2,5,3,,5,2,3,2,5,4,3,1,2,8,9,8,6,5,7,8,7,3,4,5,6,5,7,7,3,8,6,9,6,4,5,7,9,8,5,8,4,5,7,6,5,7,5,4
1284509212,1,20.3,Female,2,2,3,4,2,2,2,4,1,2,4,4,4,5,5,4,3,2,4,6,7,8,11,8,7,7,7,5,6,5,5,5,5,5,3,6,5,5,3,5,5,6,5,7,8,7,5,6,7,8,7,8,10,8
1303463450,1,19.3,Male,1,1,1,4,1,1,1,5,5,5,5,5,1,5,2,3,4,3,5,11,11,11,10,10,11,11,9,11,11,9,3,8,8,9,10,10,10,9,10,9,10,10,9,11,6,7,6,9,9,10,10,10,10,9
1314082910,1,37.7,Female,2,2,3,2,1,2,2,3,3,4,3,2,1,4,2,2,2,1,2,6,8,7,6,6,7,8,7,7,8,4,4,4,4,4,4,5,6,5,3,8,8,7,7,7,8,9,7,8,8,8,8,8,9,9
1312797009,1,36.1,Female,2,2,3,3,2,2,3,3,1,5,2,2,1,5,5,2,2,2,2,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,7,7,7,6,7,11,11,11,11,11,11,11,11,11,11,8,9,10,8,9
1301921325,1,41.5,Female,2,3,4,2,2,2,3,3,2,4,4,5,2,4,3,4,4,2,3,10,10,8,10,9,9,11,11,10,10,9,9,9,10,9,3,9,8,9,7,6,7,9,9,8,9,6,8,5,9,10,10,6,10,9
1312562445,1,42.8,Female,1,1,3,3,2,3,2,3,1,5,4,5,3,1,1,3,5,5,5,11,11,11,11,11,11,11,11,11,11,5,8,8,10,10,9,9,9,7,9,8,9,10,10,10,11,11,11,11,11,9,8,5,9,6
1288195327,1,31.6,Female,1,1,2,3,1,1,1,1,1,4,4,4,1,5,2,2,2,2,2,11,10,10,10,9,9,10,10,8,10,8,7,9,8,9,9,9,11,10,9,9,9,10,10,7,10,9,8,8,10,5,5,5,5,5
1286159313,1,18.8,Male,1,1,1,1,1,1,1,5,1,5,5,5,5,5,4,5,5,4,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6
1287526497,1,20,Female,4,2,5,4,3,4,5,2,5,5,3,5,1,5,4,2,5,4,5,11,11,11,11,11,11,11,11,10,10,11,9,11,11,11,1,11,10,11,9,10,11,11,9,11,11,9,10,11,11,10,11,9,11,9
1300419026,1,41.1,Female,2,2,3,2,3,3,4,2,1,2,2,3,2,1,3,1,2,2,4,7,9,10,10,9,8,8,8,9,7,4,3,5,3,4,6,6,6,7,5,7,6,7,8,8,8,7,5,7,6,6,5,7,5,6
1298788625,1,21.3,Female,1,2,2,1,2,1,2,4,3,4,4,4,1,3,2,3,2,2,3,8,9,10,9,7,10,10,10,10,10,8,10,11,10,9,3,7,6,4,6,9,9,10,10,7,9,10,10,10,10,9,9,9,9,9
1290111952,1,19.2,Female,3,3,4,4,3,4,4,3,4,4,5,5,3,4,5,4,5,4,5,11,10,10,11,10,10,10,8,8,9,6,7,10,9,8,1,9,7,9,7,9,9,9,9,9,8,10,10,7,9,9,9,9,10,10
1285121863,1,19.7,Female,3,2,3,3,2,2,2,3,4,4,4,3,4,4,4,3,4,4,4,11,9,9,11,11,9,10,9,10,9,6,4,7,5,6,4,9,6,7,9,8,10,8,8,9,8,9,8,9,8,8,8,6,9,9
1309110295,1,24.2,Male,2,2,4,3,2,4,3,2,4,3,3,5,2,3,4,3,4,3,4,10,8,9,10,9,10,10,10,10,10,3,9,7,11,11,6,9,10,10,6,11,11,11,11,11,11,10,10,11,11,11,11,11,9,11
1284945964,1,20.3,Female,2,2,4,3,3,3,2,1,1,4,4,4,2,3,5,2,4,3,4,11,11,11,11,11,11,11,11,11,11,10,8,11,11,11,7,10,11,9,11,10,10,10,9,10,10,11,6,10,10,10,9,5,6,5
1284626974,1,19.6,Male,2,2,2,1,2,1,2,3,3,5,3,5,4,4,4,5,5,5,4,10,10,11,9,10,11,8,9,8,9,7,4,6,5,7,7,7,8,7,8,8,7,8,8,8,7,6,5,6,6,10,11,10,7,10
1302583316,1,40.1,Female,2,2,4,3,2,3,2,1,2,5,4,3,1,1,4,4,4,4,4,10,10,10,11,9,1,8,9,8,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9,6,9,9,9,8,8,8,8,8
1285691872,1,19.3,Female,2,2,3,3,3,2,3,3,2,4,4,5,2,2,5,2,3,2,2,11,7,9,11,7,9,8,7,10,8,6,4,7,10,5,7,10,11,6,8,8,9,7,5,5,9,10,8,9,8,9,9,7,7,6
1386237437,1,32.8,Female,4,2,3,4,1,5,5,4,2,1,1,1,1,1,2,1,1,2,2,2,10,7,7,7,11,11,11,11,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,11,11,11,11,11
1302489137,1,44.4,Female,3,3,4,3,3,3,3,3,2,5,5,4,2,5,4,4,4,3,4,9,9,11,11,9,11,8,11,9,4,4,7,8,10,7,7,10,9,7,6,8,9,7,4,9,8,8,6,8,7,8,9,7,8,9
1316098031,1,41.5,Female,3,3,3,3,3,3,3,3,4,4,4,4,2,5,2,1,3,3,3,8,10,7,10,8,7,6,8,8,10,5,4,7,9,9,1,7,8,7,8,4,7,7,7,6,8,5,8,8,9,6,8,8,7,9
1312747479,1,25.5,Female,3,4,4,4,4,4,4,2,2,2,3,2,1,4,2,2,2,2,5,4,6,5,5,6,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,1,1,3,2,1,1,1
1296864896,1,21.3,Female,2,2,3,3,2,2,2,4,3,5,5,3,3,4,2,3,4,4,3,11,7,10,11,7,5,8,10,7,10,7,9,7,7,4,7,8,9,4,8,5,7,6,9,10,8,10,10,7,8,9,7,6,10,8
1294173657,1,19.6,Female,2,3,2,2,3,2,4,4,4,3,5,4,3,5,4,3,4,4,3,10,7,7,10,6,11,11,7,11,9,4,6,7,9,8,8,11,6,9,8,11,10,10,8,8,9,6,7,8,11,10,11,10,10,9
1303211500,1,19.8,Female,2,3,3,3,1,1,1,5,3,5,5,5,1,1,3,3,3,5,5,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,8,10,11,11,8,11,11,11,11,11,9,11,11,9,11,8,9,8,9,8
1291614873,1,18.7,Female,1,1,3,3,1,2,1,3,1,5,2,2,2,3,5,4,4,5,2,6,7,8,11,8,9,9,7,9,7,5,9,9,8,6,8,8,9,4,9,6,7,4,8,7,8,6,4,6,7,9,9,8,2,7
1309493777,1,38.5,Male,1,1,2,2,1,3,2,5,3,5,1,5,3,1,1,1,3,1,1,7,5,4,8,5,2,2,2,2,2,4,6,4,6,7,4,7,4,4,4,5,5,4,5,6,2,2,2,2,2,2,2,2,2,2
1309944856,1,31.3,Male,3,4,3,3,3,3,2,5,4,5,5,5,4,5,5,5,5,3,2,9,10,11,11,10,9,11,11,11,11,6,10,11,11,11,11,11,11,11,11,10,10,10,9,10,10,10,1,10,11,11,11,11,11,11
1295543992,1,20.9,Female,2,2,3,3,2,3,2,3,1,3,3,4,1,2,4,2,2,3,4,9,5,9,7,8,6,8,9,5,8,4,9,9,8,6,2,9,10,9,6,9,9,9,9,8,9,10,9,8,10,9,9,9,5,8
1294183533,1,18.7,Male,2,2,3,3,2,3,3,4,2,2,2,5,2,4,5,4,4,3,4,11,7,11,11,9,10,8,9,10,7,6,5,9,10,6,2,11,9,8,6,8,8,8,8,8,8,9,6,9,9,9,8,9,7,8
1294130053,1,20.7,Female,3,4,4,2,4,3,4,3,1,4,4,4,3,1,3,2,2,1,4,11,9,9,11,7,11,11,9,10,9,6,4,6,5,7,9,10,9,8,9,7,9,9,7,7,10,10,9,10,9,11,11,11,11,11
1317608066,1,30.5,Female,1,1,4,3,3,4,2,2,1,3,1,5,3,4,5,4,5,5,5,9,9,10,8,10,7,6,11,7,10,8,7,9,10,9,5,8,5,10,3,10,11,9,10,9,8,9,7,7,9,10,9,7,10,5
1315921441,1,33.3,Female,3,2,3,3,2,2,2,5,1,5,5,5,3,3,3,5,5,5,3,9,9,8,11,8,7,9,10,7,9,6,3,8,6,6,10,10,10,10,10,11,10,11,11,11,11,11,9,10,10,11,11,9,11,9
1300489812,1,19.5,Female,1,1,2,3,1,1,1,2,1,4,5,5,1,4,2,3,5,5,5,10,8,5,3,7,7,7,10,9,8,9,10,8,5,5,10,10,9,10,8,9,9,10,11,11,9,9,8,8,10,10,9,6,11,8
1291826745,1,20.3,Female,3,2,4,4,3,4,3,4,3,4,5,4,2,3,5,4,4,5,4,9,11,10,11,10,10,10,11,10,11,10,11,10,10,9,7,8,8,9,7,8,6,6,6,7,6,5,6,8,7,9,9,6,11,6
1312867866,1,21.8,Female,3,3,3,4,2,3,4,4,4,5,4,3,3,3,5,3,4,4,4,10,8,6,8,8,7,5,4,7,8,6,8,6,6,4,8,8,8,4,8,9,9,9,9,9,7,3,7,7,7,8,8,3,8,3
1285805821,1,21.4,Female,2,2,4,3,1,3,4,4,2,5,5,4,1,4,5,3,4,2,4,10,8,8,8,8,4,7,7,7,6,7,7,8,5,3,3,7,5,6,3,9,9,8,8,8,6,4,7,5,8,5,7,9,4,4
1286889275,1,25.9,Female,1,2,3,4,2,2,4,4,2,5,5,5,4,1,5,3,4,4,5,9,11,9,8,10,10,8,10,7,5,8,6,10,10,9,5,10,8,8,9,4,10,5,6,9,7,9,4,8,9,5,6,7,8,8
1300765059,1,44.1,Female,3,3,3,2,2,2,3,5,1,1,5,5,1,5,1,1,5,1,1,11,10,8,11,10,6,6,11,6,6,9,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,5,8,10,11,8,8,8,8,8
1292961308,1,19.2,Female,1,1,3,3,1,1,2,4,4,5,4,4,2,2,5,5,5,5,5,11,9,9,11,10,9,11,11,9,6,6,8,9,8,6,5,10,5,9,5,9,9,11,9,9,8,9,7,9,11,10,6,7,11,6
1286115374,1,30.9,Male,1,1,2,2,2,2,3,2,1,5,4,3,1,1,1,3,1,5,3,10,10,11,11,11,11,11,11,11,11,6,8,8,7,9,7,8,9,9,5,10,9,10,9,10,9,8,2,9,10,10,9,8,10,8
1286318816,1,19.5,Female,2,1,4,4,1,1,1,5,5,5,5,5,2,5,5,5,5,4,2,10,8,9,7,9,9,3,9,4,9,9,9,9,9,6,6,10,10,4,8,10,10,10,10,10,11,11,10,11,10,9,9,9,9,9
1317638745,1,29.9,Female,2,3,2,2,1,2,2,4,3,4,3,2,1,4,2,4,2,2,4,10,9,8,11,8,10,10,10,10,8,10,9,10,10,10,10,10,10,10,10,10,8,10,8,9,11,7,5,8,10,7,5,4,8,3
1312647894,1,59.5,Female,2,1,3,3,1,2,2,3,4,4,3,4,2,2,3,2,4,3,4,8,9,9,10,5,9,6,9,7,9,9,5,10,5,10,5,7,9,6,10,6,4,9,9,6,10,10,6,8,7,7,8,7,3,6
1312581700,1,23.9,Female,1,3,2,3,3,3,3,1,3,3,4,2,1,4,4,1,2,4,4,10,9,8,10,8,9,9,5,9,3,2,5,9,8,8,10,9,9,10,10,8,8,9,9,8,10,10,10,10,9,10,10,9,11,9
1286139605,1,20.2,Female,2,3,4,3,3,4,3,2,3,4,5,4,3,5,4,3,4,4,4,9,11,9,9,7,7,7,11,7,9,7,9,8,8,7,6,8,8,8,7,9,8,8,9,9,9,8,9,7,9,4,4,3,4,3
1289456155,1,19.3,Female,3,2,4,4,2,4,3,3,4,5,5,2,2,2,2,3,5,4,5,9,8,9,10,9,7,9,10,8,10,9,7,9,7,8,1,8,4,5,7,8,9,10,10,9,10,10,8,9,9,10,10,10,11,10
1285526893,1,20.3,Female,3,2,4,3,2,4,3,5,2,4,4,4,4,4,4,4,4,4,3,10,10,7,10,7,6,6,9,6,6,4,9,9,4,4,4,4,9,9,4,9,8,9,8,7,10,6,6,9,6,8,8,8,8,8
1290063508,1,19.7,Female,3,2,5,4,3,3,5,5,4,5,5,4,5,3,5,4,5,5,4,9,8,7,8,8,7,4,5,7,5,4,7,5,8,3,3,5,6,7,3,4,5,3,5,6,8,6,7,6,5,7,10,9,8,10
1298635860,1,43.6,Female,4,1,4,4,3,5,2,1,1,3,4,1,1,2,,3,1,1,4,11,11,11,5,9,11,11,11,11,11,10,7,11,11,9,6,11,11,10,6,11,9,11,10,10,9,7,4,11,9,9,9,11,11,7
1302531678,1,43.1,Male,2,1,3,3,2,2,1,3,4,5,5,5,1,4,3,4,4,3,3,10,7,7,9,9,7,8,5,10,10,6,7,9,9,9,4,6,4,8,3,9,7,7,5,6,9,8,4,8,9,10,9,7,10,5
1297384052,1,24.6,Male,1,1,2,2,1,2,2,1,1,3,2,1,1,5,1,3,1,4,3,9,9,10,11,9,6,7,7,6,6,6,6,6,5,7,3,8,2,2,7,7,5,7,4,7,7,5,7,6,7,8,8,6,5,4
1318075766,1,20.1,Female,3,2,4,3,2,5,3,3,4,5,2,4,1,2,3,4,5,5,3,10,6,8,9,5,8,9,7,8,5,3,9,7,6,5,7,10,8,7,4,6,7,8,5,9,10,8,3,5,7,9,9,10,10,8
1296658519,1,59.1,Male,1,2,3,2,1,1,2,2,3,2,1,2,1,2,1,3,3,3,4,5,8,8,9,8,5,8,4,3,8,2,2,3,3,3,4,4,4,5,3,5,5,5,5,5,6,2,6,5,7,3,4,3,3,2
1302561648,1,20.8,Female,2,3,2,3,4,4,3,3,2,5,3,5,2,5,5,3,5,3,5,11,6,9,11,7,8,8,8,7,9,6,4,4,8,5,3,8,7,9,8,10,10,9,8,8,8,9,4,9,10,10,9,7,10,8
1295008548,1,21.7,Female,2,3,4,3,3,5,3,5,2,4,5,4,1,5,3,4,2,3,2,5,9,9,11,10,4,11,9,8,5,9,10,11,9,11,9,8,11,9,5,11,10,11,11,10,8,5,10,8,10,11,10,9,10,11
1295927165,1,19.8,Female,5,4,5,4,5,5,5,5,5,5,,5,5,3,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,9,8,10,9,7,1,11,11,9,6,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11
1290430132,1,23.7,Female,3,3,4,3,2,4,3,3,2,5,5,3,2,5,1,2,3,3,4,10,3,9,5,4,7,7,8,8,6,6,4,6,6,3,9,10,10,10,10,4,6,6,5,7,7,7,5,9,8,5,6,5,7,6
1302483145,1,45.4,Male,1,1,3,3,1,3,3,1,2,3,1,4,1,4,1,1,1,1,1,7,4,5,9,7,8,8,7,8,8,4,5,5,6,7,3,3,3,2,3,5,6,6,6,6,6,6,6,6,6,2,2,2,2,3
1294286021,1,24.7,Female,3,2,4,3,3,3,2,1,3,5,5,5,2,5,4,5,4,4,5,11,9,8,10,11,11,11,11,11,11,7,9,9,11,7,1,11,11,11,11,11,11,10,10,11,11,11,11,11,11,11,10,6,11,10
1297802967,1,21,Female,1,2,2,3,1,1,1,3,4,2,1,4,2,3,2,4,2,3,5,10,9,9,10,9,7,7,9,7,8,5,6,8,9,9,1,11,9,9,10,10,6,11,7,10,11,5,9,6,8,8,7,9,6,8
1304130274,1,18.7,Female,4,2,2,4,3,2,4,5,1,5,1,3,1,5,5,4,2,2,3,10,6,7,9,8,5,5,5,5,8,7,4,8,5,3,9,9,9,10,5,9,10,9,9,8,8,10,10,9,10,10,9,10,7,10
1296869987,1,20.1,Female,3,2,4,2,3,4,3,1,3,5,4,4,2,3,4,5,4,3,5,7,10,8,10,7,7,9,3,4,5,9,7,9,10,9,5,10,5,10,6,10,9,9,8,11,10,8,9,7,9,10,8,6,7,4
1285144730,1,21.1,Female,3,3,4,1,1,3,1,4,3,5,5,4,4,4,5,5,4,5,5,11,10,5,11,8,6,6,10,4,9,6,5,6,5,5,8,10,9,6,9,9,10,10,9,8,10,10,8,9,10,8,7,8,5,5
1303430733,1,21.9,Female,2,3,3,4,3,2,3,4,2,4,5,3,4,2,4,1,2,4,4,11,8,9,10,8,9,5,4,7,4,7,3,7,9,4,5,8,8,6,2,4,8,9,6,7,9,5,6,7,8,7,8,8,8,8
1287435218,1,19.5,Female,2,2,4,5,2,3,2,4,2,5,5,5,2,1,5,3,4,5,4,11,9,10,9,8,8,10,7,10,9,11,8,9,10,9,1,10,11,10,3,11,10,10,9,10,10,10,9,11,10,11,11,9,8,10
1289317158,1,21.2,Male,2,3,1,4,1,1,2,2,3,4,2,3,2,1,2,1,3,4,2,9,8,5,10,9,6,6,9,8,4,3,3,4,7,4,6,8,5,9,7,7,7,7,7,8,4,9,4,3,7,7,5,4,9,4
1295423417,1,20,Female,3,4,4,3,4,4,3,5,3,2,4,4,2,2,4,2,5,4,4,11,7,8,5,8,8,10,4,8,9,8,6,4,8,4,7,5,7,7,7,8,4,8,9,7,10,10,2,7,8,9,10,8,10,9
1302581121,1,27.5,Female,2,4,4,3,5,3,2,4,2,5,5,4,1,5,4,3,4,2,3,8,10,7,11,6,6,11,5,8,6,5,10,6,8,9,9,10,10,8,9,9,10,10,10,10,10,10,9,7,11,10,7,2,11,9
1286844681,1,18.9,Female,4,3,3,2,4,2,3,4,2,3,4,4,2,4,4,4,3,3,3,5,4,3,9,8,3,5,4,6,3,9,5,8,3,6,3,4,5,8,7,7,6,7,9,9,3,7,3,5,5,4,4,6,9,8
1298741016,1,20.3,Male,2,1,1,4,1,1,1,1,5,5,5,5,2,2,3,5,5,5,5,11,9,10,11,8,6,7,11,8,7,11,5,9,8,7,4,7,7,9,7,7,9,11,6,6,11,9,5,7,8,6,7,6,3,6
1294697486,1,18.9,Female,1,1,2,2,1,1,2,1,1,3,2,4,1,3,5,2,2,2,2,10,10,10,10,10,9,10,9,10,9,7,7,7,8,6,5,8,7,8,4,8,8,8,8,8,9,6,6,7,7,5,4,3,4,3
1307757368,1,22.1,Female,1,1,2,2,1,1,1,4,2,5,1,2,1,2,3,3,4,5,5,9,7,7,9,7,8,5,8,7,4,5,7,7,5,6,3,5,3,2,3,6,4,5,9,7,8,7,1,3,5,7,7,6,9,8
1290099941,1,19.7,Male,2,1,4,4,3,3,1,3,3,4,4,2,1,1,2,3,4,4,5,9,3,8,7,11,9,11,3,6,7,6,5,11,11,11,6,11,10,8,6,9,9,8,7,8,8,10,7,9,9,9,9,10,7,8
1313991083,1,30.7,Female,2,2,4,2,2,3,2,1,1,4,2,4,1,4,1,1,1,4,4,3,3,3,2,3,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1309428270,1,45.9,Female,3,3,2,1,2,2,3,4,2,1,3,3,2,2,2,2,3,3,3,9,7,9,9,9,5,7,9,7,7,5,7,8,10,10,8,9,10,8,9,7,7,8,3,3,8,2,5,5,9,10,10,7,8,10
1309755914,1,19.8,Female,1,1,5,2,2,3,3,1,1,5,5,5,4,1,4,5,5,3,3,11,1,11,11,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1285141398,1,20.3,Female,2,3,3,4,3,3,3,4,2,3,4,2,3,4,3,4,4,2,2,8,8,10,11,11,10,11,7,9,9,5,5,6,7,4,6,7,11,10,9,9,7,11,8,4,10,8,6,8,7,7,7,4,6,6
1286354484,1,18.5,Female,2,3,3,3,3,3,3,5,5,5,5,5,4,3,4,5,5,4,5,10,10,10,10,10,9,10,11,9,9,7,7,6,6,6,4,5,5,7,5,10,10,10,10,10,11,11,10,9,10,11,11,11,11,11
1285451041,1,21.9,Female,1,1,3,3,2,3,3,2,2,4,4,3,1,5,2,3,3,5,5,11,7,10,11,9,9,10,11,10,11,11,7,5,10,8,4,11,10,10,5,11,10,11,8,10,8,7,10,10,11,11,6,10,9,4
1290792942,1,33.3,Female,1,1,1,4,1,1,4,4,3,4,4,4,4,3,2,4,4,4,4,10,9,10,11,10,9,11,9,9,9,7,8,11,11,10,5,3,6,7,4,10,9,11,11,11,10,7,10,11,10,11,7,11,11,11
1316008445,1,39,Female,3,1,2,2,2,3,2,4,3,,2,5,1,1,2,1,2,4,4,7,3,4,11,3,8,9,9,10,9,10,7,10,11,10,11,9,10,11,11,11,11,11,11,11,8,9,10,9,10,10,10,11,9,10
1294811954,1,19.6,Female,1,1,2,3,1,1,2,4,2,2,4,4,1,5,4,2,3,4,2,9,5,9,9,10,3,5,6,8,4,6,7,9,8,6,4,8,9,7,8,8,5,3,4,7,9,2,4,6,7,5,3,7,7,4
1290007344,1,26.6,Male,4,3,3,5,3,3,3,4,4,5,4,5,3,4,4,4,4,3,4,11,7,7,10,10,10,11,7,9,9,7,8,11,3,11,11,11,11,8,10,9,10,7,10,11,11,8,7,9,10,9,10,7,2,8
1300007205,1,20.2,Female,4,5,5,5,5,5,5,3,2,4,4,5,2,5,5,3,4,5,2,9,11,8,11,6,10,10,10,10,10,5,11,8,9,9,3,11,11,8,9,11,11,11,11,11,11,9,10,11,10,9,11,11,3,11
1285864183,1,18.5,Female,4,2,4,4,2,4,4,2,2,3,5,4,2,3,4,4,4,5,3,8,3,10,9,10,9,7,3,6,8,9,4,6,6,8,8,3,5,7,4,7,9,7,8,9,10,10,7,8,10,7,9,4,6,5
1288042293,1,18.5,Female,3,3,3,3,3,3,3,3,3,4,4,4,2,5,3,3,4,3,4,10,9,8,9,9,7,9,10,8,8,7,4,4,8,9,1,8,9,4,7,5,8,3,7,6,9,10,7,8,9,9,8,10,8,10
1291022199,1,19.3,Female,3,5,2,4,3,3,3,3,2,4,3,2,1,3,5,5,3,3,2,6,4,4,11,8,7,8,7,9,10,2,4,8,7,8,6,7,10,8,9,10,8,8,10,10,9,7,9,11,8,10,9,11,11,9
1312853332,1,44.4,Male,2,3,3,4,3,3,3,1,2,3,4,4,1,5,5,4,5,3,4,8,7,7,9,6,6,5,6,6,6,4,1,6,3,1,1,1,1,1,1,5,6,5,6,6,6,3,4,6,5,5,5,5,6,5
1311305848,1,47,Male,2,2,5,2,1,5,3,4,1,3,2,2,1,1,2,1,1,1,3,3,6,6,8,6,7,5,5,3,3,1,2,1,2,3,4,4,6,6,3,8,8,8,7,6,6,7,5,8,5,8,8,7,8,7
1290200234,1,18.9,Female,2,2,3,4,3,3,3,2,1,2,4,4,3,3,4,2,3,3,2,10,5,6,6,6,9,9,9,8,9,6,3,7,8,4,3,10,5,4,2,6,9,5,4,4,3,4,5,6,4,8,8,5,6,5
1292986536,1,19.8,Female,1,3,2,2,1,1,2,2,2,4,5,4,2,4,5,3,4,4,5,9,4,10,6,4,9,7,2,6,3,2,3,9,7,2,7,9,8,7,6,5,4,3,3,4,5,6,7,6,5,8,7,5,6,6
